k_f_norm,k_r_norm,aero_norm,pred_grip,pred_stability
0.2071169494067019,0.43342649191721394,0.9997297505609144,1.691199582674509,0.12884515652122985
0.27040713652510207,0.43865867917818124,0.999423532095885,1.6910059904558223,0.10422095204250326
0.27419541528726865,0.3425654477913559,0.9984441805461335,1.690871857177821,0.07753083708000474
0.22913618165026295,0.24442783315074135,0.9985990066576286,1.690822691793404,0.06964898684772436
0.27895348590121694,0.3708480504554402,0.998336529910891,1.6907932558238132,0.08281341715249368
